index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
1, 2021/12/03 22:30:38.035, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:30:38.037, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:30:38.039, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:30:38.041, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:30:38.042, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:30:38.044, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:30:38.046, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:30:43.048, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:30:43.050, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:30:43.054, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:30:43.060, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:30:43.061, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:30:43.063, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:30:43.065, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:30:43.067, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:30:48.069, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:30:48.071, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:30:48.073, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:30:48.075, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:30:48.077, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:30:48.079, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:30:48.080, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:30:48.082, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:30:53.084, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:30:53.087, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:30:53.089, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:30:53.091, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:30:53.093, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:30:53.095, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:30:53.096, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:30:53.098, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:30:58.100, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:30:58.102, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:30:58.104, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:30:58.106, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:30:58.108, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:30:58.109, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:30:58.113, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:30:58.115, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:03.117, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:03.118, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:03.120, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:03.122, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:03.124, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:03.126, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:03.128, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:03.130, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:08.132, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:08.134, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:08.136, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:08.139, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:08.141, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:08.143, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:08.145, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:08.147, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:13.149, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:13.152, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:13.154, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:13.156, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:13.158, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:13.160, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:13.162, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:13.164, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:18.166, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:18.167, 53.14 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:18.169, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:18.171, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:18.173, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:18.175, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:18.176, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:18.178, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:23.180, 57.93 W, 1425 MHz, 877 MHz, 1425 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:23.182, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:23.184, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:23.186, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:23.188, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:23.190, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:23.191, 59.42 W, 1425 MHz, 877 MHz, 1425 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:23.194, 59.83 W, 1455 MHz, 877 MHz, 1455 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:28.196, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:28.198, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:28.200, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:28.202, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:28.203, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:28.205, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:28.207, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:28.209, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:33.211, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:33.213, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:33.216, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:33.218, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:33.220, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:33.221, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:33.223, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:33.225, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:38.227, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:38.229, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:38.231, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:38.233, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:38.234, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:38.236, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:38.238, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:38.240, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:43.242, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:43.244, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:43.246, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:43.247, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:43.249, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:43.251, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:43.253, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:43.255, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:48.257, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:48.259, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:48.261, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:48.263, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:48.264, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:48.266, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:48.268, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:48.270, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:53.272, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:53.274, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:53.276, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:53.278, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:53.280, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:53.281, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:53.283, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:53.285, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:31:58.287, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:31:58.289, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:31:58.291, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:31:58.293, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:31:58.294, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:31:58.296, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:31:58.299, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:31:58.301, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:32:03.303, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:32:03.305, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:32:03.307, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:32:03.309, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:32:03.310, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:32:03.313, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
6, 2021/12/03 22:32:03.315, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
7, 2021/12/03 22:32:03.318, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 1100 MiB, 31410 MiB
0, 2021/12/03 22:32:08.320, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 1100 MiB, 31410 MiB
1, 2021/12/03 22:32:08.322, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 1100 MiB, 31410 MiB
2, 2021/12/03 22:32:08.324, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
3, 2021/12/03 22:32:08.325, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
4, 2021/12/03 22:32:08.327, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 1100 MiB, 31410 MiB
5, 2021/12/03 22:32:08.329, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 1100 MiB, 31410 MiB
